relpath,module,status,has_status,importance,difficulty,syllabus_code,n_source_extracts,body_lines,has_teaching_section,n_aliases,inbound_refs
03-知识点/有机化学/糖化学.md,有机化学,已填充,是,4,3,53-糖类; 52-杂环化合物; 50-有机合成; 45-亲核加成反应; 47-羧酸及羧酸衍生物,2,291,是,7,39
03-知识点/有机化学/糖的构型与变旋.md,有机化学,已填充,是,4,3,53,1,394,是,7,19
03-知识点/有机化学/糖类.md,有机化学,已填充,是,2,2,53,1,77,是,5,38
03-知识点/有机化学/糖苷.md,有机化学,已填充,是,2-3,2-3,53,1,77,是,2,9
03-知识点/有机化学/系统命名法.md,有机化学,已填充,是,5,3,26,1,403,是,8,21
03-知识点/有机化学/红外光谱.md,有机化学,初稿,是,3,2,,1,45,是,0,37
03-知识点/有机化学/给体-受体相互作用.md,有机化学,已填充,是,5,5,22; 28; 32,5,508,是,6,99
03-知识点/有机化学/缩合反应.md,有机化学,已填充,是,3,3,45; 46; 47; 39,5,376,是,7,45
03-知识点/有机化学/缩聚反应.md,有机化学,已填充,是,4,2,55,4,178,是,3,8
03-知识点/有机化学/缩醛.md,有机化学,已填充,是,4,2,45,1,147,是,4,19
03-知识点/有机化学/羧酸.md,有机化学,已填充,是,5,2,47,2,104,是,5,40
03-知识点/有机化学/羧酸衍生物.md,有机化学,已填充,是,5,3,47,1,262,是,16,119
03-知识点/有机化学/羰基α位烷基化.md,有机化学,已填充,是,4,3,46,1,197,是,4,6
03-知识点/有机化学/羰基亲核加成.md,有机化学,已填充,是,5,3,37; 45,4,174,是,6,95
03-知识点/有机化学/聚酰亚胺.md,有机化学,已填充,是,3,3,52,4,136,是,4,1
03-知识点/有机化学/肽键.md,有机化学,已填充,是,4,3,54,1,107,是,3,10
03-知识点/有机化学/胺的化学.md,有机化学,已填充,是,4,3,41-芳香亲电取代反应; 42-芳香亲核取代反应; 44-脂肪族亲核取代反应; 45-亲核加成反应; 49-周环反应,1,356,是,9,130
03-知识点/有机化学/脂肪酸生物合成.md,有机化学,已填充,是,3,4,50,1,91,是,3,7
03-知识点/有机化学/膦化合物.md,有机化学,已填充,是,4,3,48,1,21,是,6,20
03-知识点/有机化学/膦化学.md,有机化学,已填充,是,1,4,,1,283,是,5,73
03-知识点/有机化学/自由基.md,有机化学,已填充,是,5,3,34; 32; 36,1,506,是,8,216
03-知识点/有机化学/自由基取代.md,有机化学,已填充,是,5,3,36,2,290,是,3,30
03-知识点/有机化学/臭氧化反应.md,有机化学,已填充,是,5,4,37; 43,1,359,是,9,29
03-知识点/有机化学/芳香亲核取代.md,有机化学,已填充,是,4,4,42,2,326,是,3,74
03-知识点/有机化学/芳香亲电取代反应.md,有机化学,已填充,是,5,4,41,2,338,是,12,108
03-知识点/有机化学/芳香体系中吸电子基作用.md,有机化学,已填充,是,4,3,41; 42,1,188,是,4,7
03-知识点/有机化学/芳香性.md,有机化学,已填充,是,5,4,28,1,316,是,12,237
03-知识点/有机化学/苯炔.md,有机化学,已填充,是,4,3,34,1,291,是,3,43
03-知识点/有机化学/苯胺.md,有机化学,已填充,是,4,2,41; 42,2,221,是,4,8
03-知识点/有机化学/苯胺合成.md,有机化学,初稿,是,2,2,,2,42,是,0,2
03-知识点/有机化学/苯酚.md,有机化学,已填充,是,4,2,41,1,385,是,2,28
03-知识点/有机化学/药物化学.md,有机化学,已填充,是,4,中,50-有机合成,5,275,是,8,43
03-知识点/有机化学/莽草酸途径.md,有机化学,已填充,是,3,5,50,1,78,是,2,7
03-知识点/有机化学/诱导效应.md,有机化学,已填充,是,5,3,28; 32,5,692,是,6,79
03-知识点/有机化学/负氢转移.md,有机化学,已填充,是,3,3,34; 39,5,622,是,7,86
03-知识点/有机化学/质子转移可行性.md,有机化学,已填充,是,4,2,35,2,282,是,6,187
03-知识点/有机化学/质谱.md,有机化学,已填充,是,2,3,30,2,309,是,5,73
03-知识点/有机化学/超共轭效应.md,有机化学,已填充,是,4,3,21,5,95,是,0,108
03-知识点/有机化学/超分子识别.md,有机化学,已填充,是,3,3,56,1,275,是,3,33
03-知识点/有机化学/路易斯酸.md,有机化学,骨架,是,4,3,35,5,39,是,1,4
03-知识点/有机化学/轨道观点下的稳定性.md,有机化学,已填充,是,4,3,21; 22; 28,1,193,是,4,2
03-知识点/有机化学/辅酶与生物氧化还原.md,有机化学,已填充,是,2,4,51,1,90,是,7,16
03-知识点/有机化学/过氧化物效应.md,有机化学,已填充,是,5,3,37; 38,5,313,是,6,39
03-知识点/有机化学/过渡态.md,有机化学,已填充,是,4,3,32,1,322,是,3,41
03-知识点/有机化学/过渡金属催化.md,有机化学,初稿,是,4,3,,5,41,是,2,14
03-知识点/有机化学/过碘酸氧化.md,有机化学,已填充,是,4,3,40; 50; 13,1,225,是,7,23
03-知识点/有机化学/还原糖.md,有机化学,已填充,是,2-3,2-3,53,1,72,是,2,2
03-知识点/有机化学/逆合成分析.md,有机化学,已填充,是,5,4,50,2,334,是,6,63
03-知识点/有机化学/邻二醇切断.md,有机化学,已填充,是,2,3,37; 43,3,240,是,6,40
03-知识点/有机化学/邻基参与.md,有机化学,已填充,是,3,4,39,5,289,是,4,53
03-知识点/有机化学/酯化反应.md,有机化学,骨架,是,4,3,47,1,43,是,5,16
03-知识点/有机化学/酰基亲核取代.md,有机化学,已填充,是,5,3,47,5,310,是,4,29
03-知识点/有机化学/醇.md,有机化学,已填充,是,5,2,40; 44,1,320,是,17,135
03-知识点/有机化学/醛酮.md,有机化学,已填充,是,4,3,45-亲核加成反应; 46-羰基α位反应; 47-羧酸及羧酸衍生物; 39-重排反应; 50-有机合成,1,409,是,12,289
03-知识点/有机化学/重排反应.md,有机化学,已填充,是,4,3,39,1,296,是,4,66
03-知识点/有机化学/重氮化合物.md,有机化学,已填充,是,5,4,34; 39; 51,2,313,是,6,11
03-知识点/有机化学/重氮盐.md,有机化学,已填充,是,5,4,41; 42,1,294,是,6,23
03-知识点/有机化学/金属有机与羰基化学.md,有机化学,已填充,是,4,4,决赛11,2,264,是,3,31
03-知识点/有机化学/鎓离子.md,有机化学,已填充,是,3,4,37; 43,5,327,是,9,64
03-知识点/有机化学/铜锂试剂.md,有机化学,已填充,是,4,4,51,1,292,是,5,7
03-知识点/有机化学/锯架式.md,有机化学,已填充,是,3,2,23,1,362,是,3,11
03-知识点/有机化学/非对映异构.md,有机化学,已填充,是,4,3,24,5,324,是,4,17
03-知识点/有机化学/非对映选择性.md,有机化学,已填充,是,5,4,24,2,466,是,3,11
03-知识点/有机化学/顺反异构.md,有机化学,已填充,是,4,2,24,1,297,是,5,38
03-知识点/有机化学/马氏规则.md,有机化学,已填充,是,5,3,37,1,288,是,4,50
03-知识点/有机化学/高分子化学.md,有机化学,已填充,是,2,3,55,5,369,是,5,95
03-知识点/有机化学/高分子重复单元.md,有机化学,已填充,是,3,2,55,2,354,是,3,14
03-知识点/物理化学/README.md,物理化学,已填充,是,,,,0,22,否,0,1
03-知识点/物理化学/多重平衡.md,物理化学,待填充,是,3,3,,2,31,是,2,25
03-知识点/物理化学/平均聚合度.md,物理化学,已填充,是,3,3,,1,433,是,5,2
03-知识点/物理化学/热力学驱动力.md,物理化学,已填充,是,4,3,,3,229,是,4,4
03-知识点/物理化学/相图.md,物理化学,待填充,是,4,3,,3,31,是,2,46
03-知识点/物理化学/相图与相平衡.md,物理化学,已填充,是,4,3,,1,268,是,4,75
03-知识点/综合/README.md,综合,已填充,是,,,,0,21,否,0,1
03-知识点/综合/元素推断.md,综合,已填充,是,5,3,,5,370,是,3,118
03-知识点/综合/化学式推断.md,综合,已填充,是,4,3,,5,233,是,3,23
03-知识点/综合/生物化学.md,综合,已填充,是,3,中,53-糖类; 54-氨基酸; 52-杂环化合物; 46-羰基α位反应; 50-有机合成; 51-金属有机,5,408,是,3,19
03-知识点/高中化学基础/README.md,高中化学基础,已填充,是,,,,0,32,否,0,1
03-知识点/高中化学基础/元素周期律基础.md,高中化学基础,已填充,是,4,入门,,1,104,是,0,1
03-知识点/高中化学基础/分子空间结构与杂化.md,高中化学基础,已填充,是,4,入门,,1,95,是,0,0
03-知识点/高中化学基础/分子结构基础.md,高中化学基础,已填充,是,4,入门,,5,92,是,0,9
03-知识点/高中化学基础/化学键基础.md,高中化学基础,已填充,是,4,入门,,1,108,是,0,4
03-知识点/高中化学基础/原子结构基础.md,高中化学基础,已填充,是,4,入门,,2,95,是,0,4
03-知识点/高中化学基础/氧化还原反应基础.md,高中化学基础,已填充,是,4,入门,,1,92,是,0,3
03-知识点/高中化学基础/氯及其化合物.md,高中化学基础,已填充,是,3,入门,,1,101,是,0,0
03-知识点/高中化学基础/物质分类与离子反应.md,高中化学基础,已填充,是,3,入门,,1,86,是,0,0
03-知识点/高中化学基础/物质的量与气体计算.md,高中化学基础,已填充,是,4,入门,,1,117,是,0,4
03-知识点/高中化学基础/配合物基础.md,高中化学基础,已填充,是,3,入门,,5,107,是,0,4
03-知识点/高中化学基础/钠及其化合物.md,高中化学基础,已填充,是,3,入门,,1,100,是,0,0
03-知识点/高中化学基础/铁及其化合物.md,高中化学基础,已填充,是,3,入门,,1,105,是,0,0
