源文件,行号,图片哈希,语义块,块标题,答案区,跨题重复,出现文件数,上下文摘要,核验结论,备注
真题/第27届初赛/有机化学/题-027-9-1-同位素标记反应历程.md,51,48f0bab9492bc61859ab5556937435644be993bd6c710de772d445811ab80549.jpg,题干图示,题目图示与结构参考,是,是,2,![[48f0bab9492bc61859ab5556937435644be993bd6c710de772d445811ab80549.jpg]],✅保留图示,分子结构：两种糖类衍生物的结构，其中A包含磺酸酯基团，带有同位素标记
真题/第27届初赛/有机化学/题-027-9-1-同位素标记反应历程.md,53,d34eff455082bc89aa47e599422bc11b076fdfb9e7ae50ecb40739c42fe436fa.jpg,题干图示,题目图示与结构参考,是,是,2,![[d34eff455082bc89aa47e599422bc11b076fdfb9e7ae50ecb40739c42fe436fa.jpg]],✅保留图示,含有苯环和取代基的两个分子结构式，分子D和分子E，分别带有硝基、羟基或烷基胺基。
真题/第27届初赛/有机化学/题-027-9-2-芳香亲核取代.md,49,b30bbab619319a56de48b3a26a47e405d3dbd4461a2c94ebc10adc6f40578006.jpg,题干图示,题目图示与结构参考,是,是,2,![[b30bbab619319a56de48b3a26a47e405d3dbd4461a2c94ebc10adc6f40578006.jpg]],✅保留图示,糖类化合物的亲核取代反应图，展示了吡喃糖的磺酸酯衍生物与同位素标记的甲醇钠反应的路径
真题/第27届初赛/有机化学/题-027-9-2-芳香亲核取代.md,51,919ea05a21304d20819c1174a39776ff4fc808e3e56a10bd91e544237d7ea93c.jpg,题干图示,题目图示与结构参考,是,是,2,![[919ea05a21304d20819c1174a39776ff4fc808e3e56a10bd91e544237d7ea93c.jpg]],,
真题/第27届初赛/有机化学/题-027-9-2-芳香亲核取代.md,53,f4aa07e15f113fb1e5e496e6b4fa08aaf10094577907370bc3ce2da8aea09ba8.jpg,题干图示,题目图示与结构参考,是,是,2,![[f4aa07e15f113fb1e5e496e6b4fa08aaf10094577907370bc3ce2da8aea09ba8.jpg]],✅保留图示,带有同位素标记氧(18O)的糖类衍生物反应机理，展示了甲氧基负离子进攻硫原子的亲核取代过程。
真题/第27届初赛/有机化学/题-027-9-2-芳香亲核取代.md,55,48f0bab9492bc61859ab5556937435644be993bd6c710de772d445811ab80549.jpg,题干图示,题目图示与结构参考,是,是,2,![[48f0bab9492bc61859ab5556937435644be993bd6c710de772d445811ab80549.jpg]],✅保留图示,分子结构：两种糖类衍生物的结构，其中A包含磺酸酯基团，带有同位素标记
真题/第27届初赛/有机化学/题-027-9-2-芳香亲核取代.md,57,d34eff455082bc89aa47e599422bc11b076fdfb9e7ae50ecb40739c42fe436fa.jpg,题干图示,题目图示与结构参考,是,是,2,![[d34eff455082bc89aa47e599422bc11b076fdfb9e7ae50ecb40739c42fe436fa.jpg]],✅保留图示,含有苯环和取代基的两个分子结构式，分子D和分子E，分别带有硝基、羟基或烷基胺基。
真题/第38届初赛/题-038-10-2-2-外消旋化解释.md,66,22c43540909f7d9e031b9035a94713d9170dd62e20296022a218caed36380bc1.jpg,解题思路,解题思路,是,否,1,![[mineru/02-真题解析/38届初赛试题解析_images/22c43540909f7d9e031b9035a94713d9170dd62e20296022a218caed36380bc1.jpg]],✅保留图示,图示为包含两种不同取代基（G=CF3和G=OMe）的硫叶立德（sulfonium ylide）重排反应的势能面比较图，横坐标表示反应进程，纵坐标E表示能量，并在各关键节点附有反应物、中间体/过渡态和产物的具体二维结构式。
真题/第38届初赛/题-038-8-2-化合物鉴别试剂.md,71,f0e2390eea153d36caa3b5a7599206a7d93c15a6a889027a730a7dd33f417cc6.jpg,解题思路,解题思路,是,否,1,![[mineru/02-真题解析/38届初赛试题解析_images/f0e2390eea153d36caa3b5a7599206a7d93c15a6a889027a730a7dd33f417cc6.jpg]],✅保留图示,图示为伯胺（R-NH2）与对甲苯磺酰氯发生Hinsberg反应生成磺酰胺，并在氢氧化钠水溶液中进一步生成易溶性钠盐的完整化学反应方程式，包含完整的二维分子结构以及“溶于碱性水溶液”的文字标注。
真题/第38届初赛/题-038-8-2-化合物鉴别试剂.md,73,572128b01b7f75fccc029d5d1dbded594ea1d09a5acda48f2dfcacd87a0339a3.jpg,解题思路,解题思路,是,否,1,![[mineru/02-真题解析/38届初赛试题解析_images/572128b01b7f75fccc029d5d1dbded594ea1d09a5acda48f2dfcacd87a0339a3.jpg]],✅保留图示,"图示为仲胺（R2NH）与对甲苯磺酰氯反应生成N,N-二取代对甲苯磺酰胺的化学反应方程式，试剂和产物均采用了包含苯环及磺酰基细节的二维结构式进行表示。"
真题/第38届初赛/题-038-8-2-化合物鉴别试剂.md,76,66cc0f4022d2aa63a73ee3d0526d76d5f5474cec49fc1c6c5ed20e28075f4875.jpg,解题思路,解题思路,是,否,1,![[mineru/02-真题解析/38届初赛试题解析_images/66cc0f4022d2aa63a73ee3d0526d76d5f5474cec49fc1c6c5ed20e28075f4875.jpg]],✅保留图示,图示为叔胺（R3N，图中标记为R2N-R）在Hinsberg反应条件下的方程式，展示了其与对甲苯磺酰氯在碱性溶液中不发生酰化而是生成水解产物及游离胺，随后在酸性条件下成盐的过程，全图均使用二维结构式。
真题/第38届初赛/题-038-8-4-溴噻吩副产物.md,62,be975d5f7b9a1e4ae4bf1e7f9478d8944ce885823d465a2025ea236048f000bf.jpg,解题思路,解题思路,是,否,1,![[mineru/02-真题解析/38届初赛试题解析_images/be975d5f7b9a1e4ae4bf1e7f9478d8944ce885823d465a2025ea236048f000bf.jpg]],✅保留图示,图示为一系列噻吩衍生物（包含2-溴噻吩、钠代噻吩等）与炔钠化合物之间的多步复杂化学偶联或取代反应的方程式集合，其中含有大量噻吩环的二维化学结构。
真题/第39届初赛/化学原理/题-039-6-1-高压储氢与液相储氢.md,58,141b82695cfd497ee613b1e94ec8a879fa8e9bedfd36e6d38ff392026654acfb.jpg,解题思路,## 解题思路1. $\rho \to V_{\mathrm{m}} \to$ …,是,否,1,## 解题思路1. $\rho \to V_{\mathrm{m}} \to$ 代入 vdW 方程求 $p$2. 密度翻倍 → $V_{\mathrm{m}}$ 减半 → 非线性 → $p$ 增幅 > 2 倍![[06-外部资料导入/真题/…,✅保留图示,二维数据图表(Chart)，横轴为密度ρ/(kg m^-3)，纵轴为压力p/bar，展示了一条随密度增加而压力急剧上升的非线性曲线
真题/第39届初赛/化学原理/题-039-6-3-有机液态储氢与MOF吸附.md,68,04cd54c14fae6750a1080d785a66b01bc93ab372aa3b6385b59d0f7a97216d6d.jpg,相关图片,相关图片,是,否,1,## 12H-NEC 立体异构体（6.3.3 剩余 8 种）![[06-外部资料导入/真题/images/04cd54c14fae6750a1080d785a66b01bc93ab372aa3b6385b59d0f7a97216d6d.jp…,✅保留图示,有机分子结构图，展示了一个三环系统，包含一个含氮五元环和两个六元环，N上连接了Et（乙基），并标有立体化学楔形和虚线键
真题/第39届初赛/化学原理/题-039-6-3-有机液态储氢与MOF吸附.md,68,dc8b1517ac19e27b0fd08534f166ae8dbabe94f0c20c0574ec7934663fbb64bd.jpg,相关图片,相关图片,是,否,1,## 12H-NEC 立体异构体（6.3.3 剩余 8 种）![[06-外部资料导入/真题/images/04cd54c14fae6750a1080d785a66b01bc93ab372aa3b6385b59d0f7a97216d6d.jp…,✅保留图示,含有一个乙基取代氮原子的三环有机化合物的立体结构式，带有表示立体构型的楔形键和虚线键，是之前出现过的三环化合物的非对映异构体。
真题/第39届初赛/化学原理/题-039-6-3-有机液态储氢与MOF吸附.md,68,c05102cf42c201b034a3c67e81ee709d7d5e02a4f827aa66df076eccee93ea11.jpg,相关图片,相关图片,是,否,1,## 12H-NEC 立体异构体（6.3.3 剩余 8 种）![[06-外部资料导入/真题/images/04cd54c14fae6750a1080d785a66b01bc93ab372aa3b6385b59d0f7a97216d6d.jp…,✅保留图示,含有一个乙基取代氮原子的三环有机化合物的立体结构式。
真题/第39届初赛/化学原理/题-039-6-3-有机液态储氢与MOF吸附.md,68,97813fb677aee61efabd27b23e2a70594b07cf9c5895ece0ef67a0cd4fc3f934.jpg,相关图片,相关图片,是,否,1,## 12H-NEC 立体异构体（6.3.3 剩余 8 种）![[06-外部资料导入/真题/images/04cd54c14fae6750a1080d785a66b01bc93ab372aa3b6385b59d0f7a97216d6d.jp…,✅保留图示,图示为一个含N-Et基团的稠双环化合物的三维骨架结构式，显示了楔形键和虚线键的立体构型。
真题/第39届初赛/化学原理/题-039-6-3-有机液态储氢与MOF吸附.md,68,27f0d583e368b70d158d5796c7fc096692f2640435b3836c8f90fbfd80a1e985.jpg,相关图片,相关图片,是,否,1,## 12H-NEC 立体异构体（6.3.3 剩余 8 种）![[06-外部资料导入/真题/images/04cd54c14fae6750a1080d785a66b01bc93ab372aa3b6385b59d0f7a97216d6d.jp…,✅保留图示,一个含氮的双环分子结构，N上连有乙基(Et)
真题/第39届初赛/化学原理/题-039-6-3-有机液态储氢与MOF吸附.md,68,097aaf88f075ecbf9ee9abd85b0ff397b292e00c69e7f2f3ef159fc91cdbd315.jpg,相关图片,相关图片,是,否,1,## 12H-NEC 立体异构体（6.3.3 剩余 8 种）![[06-外部资料导入/真题/images/04cd54c14fae6750a1080d785a66b01bc93ab372aa3b6385b59d0f7a97216d6d.jp…,✅保留图示,对称的三环有机分子结构图，中央为一个含氮五元杂环（N上连接Et），两侧各并合一个六元环，有立体化学标识
真题/第39届初赛/化学原理/题-039-6-3-有机液态储氢与MOF吸附.md,68,dd7d11b538c43f04d228e9751c2e8c6583444485538b7dfc0de6ba489744a161.jpg,相关图片,相关图片,是,否,1,## 12H-NEC 立体异构体（6.3.3 剩余 8 种）![[06-外部资料导入/真题/images/04cd54c14fae6750a1080d785a66b01bc93ab372aa3b6385b59d0f7a97216d6d.jp…,✅保留图示,含有一个乙基取代氮原子的三环有机化合物的立体结构式，带有表示立体构型的楔形键和虚线键，是之前出现过的三环化合物的非对映异构体。
真题/第39届初赛/化学原理/题-039-6-3-有机液态储氢与MOF吸附.md,68,2cb890eefb2da9d1972bd9190f923025534e8e242c47b2defd188dceaa9d834f.jpg,相关图片,相关图片,是,否,1,## 12H-NEC 立体异构体（6.3.3 剩余 8 种）![[06-外部资料导入/真题/images/04cd54c14fae6750a1080d785a66b01bc93ab372aa3b6385b59d0f7a97216d6d.jp…,✅保留图示,一个含氮的双环分子结构，N上连有乙基(Et)，带有表示立体化学的楔形和虚线键
真题/第39届初赛/化学原理/题-039-6-3-有机液态储氢与MOF吸附.md,70,42de327147a27ed2ebacc8406c7ccf6f9008e90f78b2c7128e2eddbf7e7bfd00.jpg,其他/扩展,## MOF 知识扩展,是,否,1,## MOF 知识扩展![[06-外部资料导入/真题/images/42de327147a27ed2ebacc8406c7ccf6f9008e90f78b2c7128e2eddbf7e7bfd00.jpg]]![[06-外部资料导入/真题/…,✅保留图示,某种多孔晶体材料（如MOF或沸石）的三维网络空间结构模型图
真题/第39届初赛/化学原理/题-039-6-3-有机液态储氢与MOF吸附.md,70,1dd5277ca9bef878e415e8514685fad8fe2955f66a62edfe1ff53c3b1b0f9be5.jpg,其他/扩展,## MOF 知识扩展,是,否,1,## MOF 知识扩展![[06-外部资料导入/真题/images/42de327147a27ed2ebacc8406c7ccf6f9008e90f78b2c7128e2eddbf7e7bfd00.jpg]]![[06-外部资料导入/真题/…,✅保留图示,三维多孔骨架材料（如沸石或MOF）的晶体结构图，展示了由多个多面体单元通过键连接构成的具有孔道的复杂空间网络
真题/第39届初赛/化学原理/题-039-6-3-有机液态储氢与MOF吸附.md,70,6a5600fb60fba913d504a77778ae2a78c07c606d071671e55642986bea32f1eb.jpg,其他/扩展,## MOF 知识扩展,是,否,1,## MOF 知识扩展![[06-外部资料导入/真题/images/42de327147a27ed2ebacc8406c7ccf6f9008e90f78b2c7128e2eddbf7e7bfd00.jpg]]![[06-外部资料导入/真题/…,✅保留图示,多孔骨架材料的结构模型，其中心用一个大球体表示其内部的孔道体积
真题/第39届初赛/化学原理/题-039-6-3-有机液态储氢与MOF吸附.md,70,6a330cb1a3ab9030ae14b4a39875f253468020f12253e690f8623ed17fa0e5bf.jpg,其他/扩展,## MOF 知识扩展,是,否,1,## MOF 知识扩展![[06-外部资料导入/真题/images/42de327147a27ed2ebacc8406c7ccf6f9008e90f78b2c7128e2eddbf7e7bfd00.jpg]]![[06-外部资料导入/真题/…,✅保留图示,复杂的多孔骨架材料（如MOF）的高维晶体网络结构多面体模型图
真题/第39届初赛/化学原理/题-039-6-3-有机液态储氢与MOF吸附.md,70,560b29d61d4d7f8bebf8b17362441ce5bc239d0e366b0ad2103ce0b6e65e4207.jpg,其他/扩展,## MOF 知识扩展,是,否,1,## MOF 知识扩展![[06-外部资料导入/真题/images/42de327147a27ed2ebacc8406c7ccf6f9008e90f78b2c7128e2eddbf7e7bfd00.jpg]]![[06-外部资料导入/真题/…,✅保留图示,一个二维码图像
真题/第39届初赛/无机和结构化学/题-039-4-2-多碘阴离子的结构与键合.md,50,4c83b988f105dfd213face037089a422985a3d77484c92d35d71c70d3aca2eca.jpg,解题思路,解题思路1. 中心碘原子数电子对（VSEPR 第一步）,是,否,1,## 4.2.2 S_N2 类比与分子轨道分析2. 键长变化 → 思考反键轨道占据 → $\mathrm{S_N2}$ 过渡态类比（Nuc + R–LG → [Nuc···R···LG]⁻）![[06-外部资料导入/真题/images/4c…,✅保留图示,SN2亲核取代反应机理图，展示了亲核试剂进攻以及带有部分电荷的过渡态结构
真题/第39届初赛/无机和结构化学/题-039-4-2-多碘阴离子的结构与键合.md,50,cc8debf2837c5a3153abcbd98867a59d8aebad1e6d564985d39204ebc32ab722.jpg,解题思路,解题思路1. 中心碘原子数电子对（VSEPR 第一步）,是,否,1,## 4.2.2 S_N2 类比与分子轨道分析2. 键长变化 → 思考反键轨道占据 → $\mathrm{S_N2}$ 过渡态类比（Nuc + R–LG → [Nuc···R···LG]⁻）![[06-外部资料导入/真题/images/4c…,✅保留图示,一个带有负电荷的配合物或离子的立体构型图，中心原子周围有配体和孤对电子的排布。
真题/第39届初赛/无机和结构化学/题-039-4-2-多碘阴离子的结构与键合.md,50,440fc02be21e7d19b0c4d413e0282f98f0841f5ed6e246d7152249af905d023c.jpg,解题思路,解题思路1. 中心碘原子数电子对（VSEPR 第一步）,是,否,1,## 4.2.2 S_N2 类比与分子轨道分析2. 键长变化 → 思考反键轨道占据 → $\mathrm{S_N2}$ 过渡态类比（Nuc + R–LG → [Nuc···R···LG]⁻）![[06-外部资料导入/真题/images/4c…,✅保留图示,展示了I-与I2反应生成I3-的过程及其带有孤对电子的过渡态/中间体结构
真题/第39届初赛/无机和结构化学/题-039-4-2-多碘阴离子的结构与键合.md,50,1cdc979de9b4992b040725375ed779e41eb3792f75086029ca17c57597534ce4.jpg,解题思路,解题思路1. 中心碘原子数电子对（VSEPR 第一步）,是,否,1,## 4.2.2 S_N2 类比与分子轨道分析2. 键长变化 → 思考反键轨道占据 → $\mathrm{S_N2}$ 过渡态类比（Nuc + R–LG → [Nuc···R···LG]⁻）![[06-外部资料导入/真题/images/4c…,✅保留图示,"复杂的分子轨道能级分布图，左侧为I2的分子轨道，右侧为I-的轨道，中间连线展示了它们组合形成I3-的各层分子轨道(1σ到6σ, 1π到3π等)及其电子排布"
真题/第39届初赛/无机和结构化学/题-039-4-2-多碘阴离子的结构与键合.md,50,86aca52189461ddf0b34a74d4aa5f15303a93c40dcdc29a2db9dc4c748f1aef0.jpg,解题思路,解题思路1. 中心碘原子数电子对（VSEPR 第一步）,是,否,1,## 4.2.2 S_N2 类比与分子轨道分析2. 键长变化 → 思考反键轨道占据 → $\mathrm{S_N2}$ 过渡态类比（Nuc + R–LG → [Nuc···R···LG]⁻）![[06-外部资料导入/真题/images/4c…,✅保留图示,"图示为分子轨道（MO）示意图，显示了4σ, 5σ, 6σ轨道的形状以及部分轨道中填充的成对电子。"
真题/第39届初赛/无机和结构化学/题-039-4-2-多碘阴离子的结构与键合.md,52,38825c155902aabe9262ee2c4ad4bf1ee7483b9b7623be7761bed31bc150c687.jpg,解题思路,解题思路1. 中心碘原子数电子对（VSEPR 第一步）,是,否,1,## 4.2.3 I₅⁻ 结构3. 多碘离子生长：$\mathrm{I^- \to I_3^- \to I_5^- \to I_7^-}$（每次加 $\mathrm{I_2}$），枚举进攻位点![[06-外部资料导入/真题/images/3…,✅保留图示,展示了带孤对电子的碘原子的空间构型(类似于I3-或其类似物)的Lewis结构图
真题/第39届初赛/无机和结构化学/题-039-4-2-多碘阴离子的结构与键合.md,52,539b10c8f3de8e740cd39511db9f9b4e70ee884b5aaabd328511a80f4f0c5df1.jpg,解题思路,解题思路1. 中心碘原子数电子对（VSEPR 第一步）,是,否,1,## 4.2.3 I₅⁻ 结构3. 多碘离子生长：$\mathrm{I^- \to I_3^- \to I_5^- \to I_7^-}$（每次加 $\mathrm{I_2}$），枚举进攻位点![[06-外部资料导入/真题/images/3…,✅保留图示,展示碘参与的反应过程以及具有孤对电子表示的直线型产物结构的机理图示
真题/第39届初赛/无机和结构化学/题-039-4-2-多碘阴离子的结构与键合.md,52,0d6c0d1b82502ce3745d5895eb6a38d0b9d4cb008ce96ab609633b776dc68845.jpg,解题思路,解题思路1. 中心碘原子数电子对（VSEPR 第一步）,是,否,1,## 4.2.3 I₅⁻ 结构3. 多碘离子生长：$\mathrm{I^- \to I_3^- \to I_5^- \to I_7^-}$（每次加 $\mathrm{I_2}$），枚举进攻位点![[06-外部资料导入/真题/images/3…,✅保留图示,反应过程图，展示了带负电荷且标出孤对电子的碘离子向另一个碘分子(I-I)发生亲核进攻，箭头指向表明电子流向，右侧为生成的直线型I3-离子
真题/第39届初赛/无机和结构化学/题-039-4-2-多碘阴离子的结构与键合.md,54,ccb93dd6bc32ddc6c6274e571594543fbe8073b81ff2e1253d3662bbcb0d4f53.jpg,解题思路,解题思路1. 中心碘原子数电子对（VSEPR 第一步）,是,否,1,## 4.2.4 I₇⁻ 异构体枚举4. 注意去除等同结构![[06-外部资料导入/真题/images/ccb93dd6bc32ddc6c6274e571594543fbe8073b81ff2e1253d3662bbcb0d4f53.jpg…,✅保留图示,多碘离子的反应机理图，展示了直线型I3-离子与I2分子发生反应生成折线状I5-离子的过程。
真题/第39届初赛/无机和结构化学/题-039-4-2-多碘阴离子的结构与键合.md,54,b985bd0caa7aa99c37b72df617a8f453a4e0a88956c5ec3d7be04480d08e6467.jpg,解题思路,解题思路1. 中心碘原子数电子对（VSEPR 第一步）,是,否,1,## 4.2.4 I₇⁻ 异构体枚举4. 注意去除等同结构![[06-外部资料导入/真题/images/ccb93dd6bc32ddc6c6274e571594543fbe8073b81ff2e1253d3662bbcb0d4f53.jpg…,✅保留图示,多碘离子的反应机理图，展示了I3-离子与I2分子通过电子转移形成I5-离子的过程。
真题/第39届初赛/无机和结构化学/题-039-4-2-多碘阴离子的结构与键合.md,54,76021aec446fc663049443e621592f50851868ffca53d6a15ac6c3f1febe2799.jpg,解题思路,解题思路1. 中心碘原子数电子对（VSEPR 第一步）,是,否,1,## 4.2.4 I₇⁻ 异构体枚举4. 注意去除等同结构![[06-外部资料导入/真题/images/ccb93dd6bc32ddc6c6274e571594543fbe8073b81ff2e1253d3662bbcb0d4f53.jpg…,✅保留图示,图示为I3-离子的反应机理或共振结构式，包含孤对电子和电子转移箭头。
真题/第39届初赛/无机和结构化学/题-039-4-2-多碘阴离子的结构与键合.md,54,c490bdbb30743f155c87287e5212671884724bad8887ce7159d75efba7d6423d.jpg,解题思路,解题思路1. 中心碘原子数电子对（VSEPR 第一步）,是,否,1,## 4.2.4 I₇⁻ 异构体枚举4. 注意去除等同结构![[06-外部资料导入/真题/images/ccb93dd6bc32ddc6c6274e571594543fbe8073b81ff2e1253d3662bbcb0d4f53.jpg…,✅保留图示,多碘离子的反应机理图，展示了T型I3-离子与I2分子反应生成支链状I5-离子的过程。
真题/第39届初赛/无机和结构化学/题-039-4-2-多碘阴离子的结构与键合.md,54,8806d84aea1a6a21e5b5733e7bc78c78e5baabfb449e5d30dde9d23bdd7ed7fd.jpg,解题思路,解题思路1. 中心碘原子数电子对（VSEPR 第一步）,是,否,1,## 4.2.4 I₇⁻ 异构体枚举4. 注意去除等同结构![[06-外部资料导入/真题/images/ccb93dd6bc32ddc6c6274e571594543fbe8073b81ff2e1253d3662bbcb0d4f53.jpg…,✅保留图示,图示为碘分子之间的反应机理，其中一个碘负离子或分子攻击另一个生成更复杂的碘多聚离子，含有电子转移箭头。
真题/第39届初赛/无机和结构化学/题-039-4-2-多碘阴离子的结构与键合.md,54,0a4f05220c78e993924017a244bdb15a585c7d03f3308d46a62324a9d4097b91.jpg,解题思路,解题思路1. 中心碘原子数电子对（VSEPR 第一步）,是,否,1,## 4.2.4 I₇⁻ 异构体枚举4. 注意去除等同结构![[06-外部资料导入/真题/images/ccb93dd6bc32ddc6c6274e571594543fbe8073b81ff2e1253d3662bbcb0d4f53.jpg…,✅保留图示,化学反应机理图，展示了碘分子(I-I)与含碘离子的相互作用，带弯曲箭头表示电子转移，右侧生成了带形式电荷的多碘阴离子
真题/第39届初赛/无机和结构化学/题-039-4-2-多碘阴离子的结构与键合.md,54,2637619a08ebd6b77591c61612cf596b3ed441c0b0587890603c5981f98f8677.jpg,解题思路,解题思路1. 中心碘原子数电子对（VSEPR 第一步）,是,否,1,## 4.2.4 I₇⁻ 异构体枚举4. 注意去除等同结构![[06-外部资料导入/真题/images/ccb93dd6bc32ddc6c6274e571594543fbe8073b81ff2e1253d3662bbcb0d4f53.jpg…,✅保留图示,反应机理图示，展示了一个I3-类的带负电多碘中间体向一个I2分子提供电子（带孤对电子和箭头），最终生成更长的多碘阴离子的过程
真题/第39届初赛/无机和结构化学/题-039-5-2-XeOₓ晶胞投影图分析.md,41,12e4135b59b36afdc886c16d2bc09e3349bc3aeebd2aad1015cedd2002460225.jpg,解题思路,## 解题思路1. 从投影图中原子与边框线的遮挡关系确定原子位置2. 晶胞内原子…,是,否,1,## 解题思路1. 从投影图中原子与边框线的遮挡关系确定原子位置2. 晶胞内原子计数（区分顶点/棱/面/内部）3. Xe 化合价 = O 原子数 × 2 / Xe 原子数（O 为 -2 价）4. 晶系判断：$\alpha=\beta=\ga…,✅保留图示,"长方体晶胞结构示意图，框内各个面上分布有小圆圈代表粒子位置，左下角给出了a, b, c三维坐标系"
真题/第39届初赛/无机和结构化学/题-039-5-2-XeOₓ晶胞投影图分析.md,41,0506c3c732b8d19a6669b817e8d7b0cbee33f114f0727aff4a0b59d3cd82d85c.jpg,解题思路,## 解题思路1. 从投影图中原子与边框线的遮挡关系确定原子位置2. 晶胞内原子…,是,否,1,## 解题思路1. 从投影图中原子与边框线的遮挡关系确定原子位置2. 晶胞内原子计数（区分顶点/棱/面/内部）3. Xe 化合价 = O 原子数 × 2 / Xe 原子数（O 为 -2 价）4. 晶系判断：$\alpha=\beta=\ga…,✅保留图示,"晶胞结构示意图，长方体晶胞内有多个较大的带阴影球体分布在面和边上，及较小的圆圈，左下角标有晶胞参数轴a, b, c"
真题/第39届初赛/无机和结构化学/题-039-5-2-XeOₓ晶胞投影图分析.md,41,9382e7e2c2e4740c5a859a63cbbccbe1f1fae4da8d67a93597e63afabef1993e.jpg,解题思路,## 解题思路1. 从投影图中原子与边框线的遮挡关系确定原子位置2. 晶胞内原子…,是,否,1,## 解题思路1. 从投影图中原子与边框线的遮挡关系确定原子位置2. 晶胞内原子计数（区分顶点/棱/面/内部）3. Xe 化合价 = O 原子数 × 2 / Xe 原子数（O 为 -2 价）4. 晶系判断：$\alpha=\beta=\ga…,✅保留图示,"图示为晶体学中的三维晶胞结构模型，显示了方框内的原子排布以及左下角的a, b, c晶轴方向。"
真题/第39届初赛/无机和结构化学/题-039-5-2-XeOₓ晶胞投影图分析.md,41,17e829e2927767405a4dc800d8c785b42ba658a95453c121ad36298c62a221cb.jpg,解题思路,## 解题思路1. 从投影图中原子与边框线的遮挡关系确定原子位置2. 晶胞内原子…,是,否,1,## 解题思路1. 从投影图中原子与边框线的遮挡关系确定原子位置2. 晶胞内原子计数（区分顶点/棱/面/内部）3. Xe 化合价 = O 原子数 × 2 / Xe 原子数（O 为 -2 价）4. 晶系判断：$\alpha=\beta=\ga…,✅保留图示,"立方体晶胞示意图，晶胞内部包含大小两种不同的球体（大球带阴影，小球为空心），左下角有a, b, c三维坐标系"
真题/第39届初赛/无机和结构化学/题-039-5-2-XeOₓ晶胞投影图分析.md,45,097b3ed48c2b96d40fe74f86d6fadac1792932376b960b601f553a1e20e435f5.jpg,相关图片,## 相关图片以下为原题解析中的补充图片。,是,否,1,## 相关图片以下为原题解析中的补充图片。![[06-外部资料导入/真题/images/097b3ed48c2b96d40fe74f86d6fadac1792932376b960b601f553a1e20e435f5.jpg]]![[06-…,✅保留图示,长方形方框内散布着大小不一的圆形颗粒物，大的颗粒有球体阴影，小的为圆圈，类似微观粒子或胶体分散系的示意模型
真题/第39届初赛/无机和结构化学/题-039-5-2-XeOₓ晶胞投影图分析.md,45,ce76aecf4505e6db9134dfec14782a95b30d6fc3cb14eef08bb3803879bd9101.jpg,相关图片,## 相关图片以下为原题解析中的补充图片。,是,否,1,## 相关图片以下为原题解析中的补充图片。![[06-外部资料导入/真题/images/097b3ed48c2b96d40fe74f86d6fadac1792932376b960b601f553a1e20e435f5.jpg]]![[06-…,✅保留图示,一个微观粒子示意图，矩形框内分布着大小不同的球体，代表不同原子或离子。
真题/第39届初赛/无机和结构化学/题-039-5-2-XeOₓ晶胞投影图分析.md,45,abc099074b3d785f1ce5d52b84f7a316d1f36c0af3a398f98d3c75a57d4737d4.jpg,相关图片,## 相关图片以下为原题解析中的补充图片。,是,否,1,## 相关图片以下为原题解析中的补充图片。![[06-外部资料导入/真题/images/097b3ed48c2b96d40fe74f86d6fadac1792932376b960b601f553a1e20e435f5.jpg]]![[06-…,✅保留图示,图示为晶体结构的俯视图或截面图，矩形边框内分布着不同大小的圆圈代表原子。
真题/第39届初赛/无机和结构化学/题-039-5-2-XeOₓ晶胞投影图分析.md,45,e351edec9d6c3339bddea79d92276deb127f87e3b6e8df8ddc6090346d0b201b.jpg,相关图片,## 相关图片以下为原题解析中的补充图片。,是,否,1,## 相关图片以下为原题解析中的补充图片。![[06-外部资料导入/真题/images/097b3ed48c2b96d40fe74f86d6fadac1792932376b960b601f553a1e20e435f5.jpg]]![[06-…,✅保留图示,图示为多孔板（或点滴板）的简易示意图，呈现出两列孔洞，其中四个较大的孔洞内显示有圆形斑点，疑似代表反应液滴或沉淀。
真题/第39届初赛/无机和结构化学/题-039-5-3-FeO₂吸附Xe的结构分析.md,41,08e37d20b381cf88251c426129c74764748bb6d76ae24027c614a58e0528878e.jpg,解题思路,## 解题思路1. 5.3.1：Fe 为面心立方分布 → 晶胞含 4Fe；每个 …,是,否,1,## 解题思路1. 5.3.1：Fe 为面心立方分布 → 晶胞含 4Fe；每个 O 被 3 个八面体共享 → Fe:O = 1:22. 5.3.2：逐一在投影图中定位原子，计数3. B 的结构较规则（密堆积+填隙），C 需仔细定位每个原子!…,✅保留图示,立方晶胞结构示意图，顶点和面心/体心位置标有带有光影效果的圆球和空心圆圈，表示不同的原子或离子位置
真题/第39届初赛/无机和结构化学/题-039-5-3-FeO₂吸附Xe的结构分析.md,41,d8186f1fa269c19e4beb942e3cdaf48229be0690764203d84c2256093eeb4f7d.jpg,解题思路,## 解题思路1. 5.3.1：Fe 为面心立方分布 → 晶胞含 4Fe；每个 …,是,否,1,## 解题思路1. 5.3.1：Fe 为面心立方分布 → 晶胞含 4Fe；每个 O 被 3 个八面体共享 → Fe:O = 1:22. 5.3.2：逐一在投影图中定位原子，计数3. B 的结构较规则（密堆积+填隙），C 需仔细定位每个原子!…,✅保留图示,晶胞结构或分子构型图，展示了中心原子与六个配体形成的八面体配位几何构型。
